product_url,product_name,product_description,product_id,product_sku,product_color,product_size,product_image,product_net_price,product_gross_price,product_stock_status,product_barcode
https://koroshishop.com/fr-fi/products/blouson-femme-en-cuir-synthetique-avec-doublure-en-fourrure-col-mao,"Blouson femme en cuir synthétique avec doublure en fourrure, col mao","<p>Veste effet cuir avec doublure en fourrure. Col mao. Manches longues terminées par une fermeture éclair. Poches extérieures zippées. Détail de renfort sur les épaules et les découpes. Fermeture à glissière sur le devant. Composition 60% Polyuréthane 40% Viscose, Doublure 100% Polyester. Cobalt</p>",55970153890167,2222JA08-000072-XS,COBALTO / DARK BLUE,XS,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA08_000072_1.jpg?v=1760579017,5599,7999,true,8445514552362
https://koroshishop.com/fr-fi/products/blouson-femme-en-cuir-synthetique-avec-doublure-en-fourrure-col-mao,"Blouson femme en cuir synthétique avec doublure en fourrure, col mao","<p>Veste effet cuir avec doublure en fourrure. Col mao. Manches longues terminées par une fermeture éclair. Poches extérieures zippées. Détail de renfort sur les épaules et les découpes. Fermeture à glissière sur le devant. Composition 60% Polyuréthane 40% Viscose, Doublure 100% Polyester. Cobalt</p>",55970153922935,2222JA08-000072-S,COBALTO / DARK BLUE,S,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA08_000072_1.jpg?v=1760579017,5599,7999,false,8445514552379
https://koroshishop.com/fr-fi/products/blouson-femme-en-cuir-synthetique-avec-doublure-en-fourrure-col-mao,"Blouson femme en cuir synthétique avec doublure en fourrure, col mao","<p>Veste effet cuir avec doublure en fourrure. Col mao. Manches longues terminées par une fermeture éclair. Poches extérieures zippées. Détail de renfort sur les épaules et les découpes. Fermeture à glissière sur le devant. Composition 60% Polyuréthane 40% Viscose, Doublure 100% Polyester. Cobalt</p>",55970153955703,2222JA08-000072-M,COBALTO / DARK BLUE,M,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA08_000072_1.jpg?v=1760579017,5599,7999,true,8445514552386
https://koroshishop.com/fr-fi/products/blouson-femme-en-cuir-synthetique-avec-doublure-en-fourrure-col-mao,"Blouson femme en cuir synthétique avec doublure en fourrure, col mao","<p>Veste effet cuir avec doublure en fourrure. Col mao. Manches longues terminées par une fermeture éclair. Poches extérieures zippées. Détail de renfort sur les épaules et les découpes. Fermeture à glissière sur le devant. Composition 60% Polyuréthane 40% Viscose, Doublure 100% Polyester. Cobalt</p>",55970153988471,2222JA08-000072-L,COBALTO / DARK BLUE,L,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA08_000072_1.jpg?v=1760579017,5599,7999,false,8445514552393
https://koroshishop.com/fr-fi/products/blouson-femme-en-cuir-synthetique-avec-doublure-en-fourrure-col-mao,"Blouson femme en cuir synthétique avec doublure en fourrure, col mao","<p>Veste effet cuir avec doublure en fourrure. Col mao. Manches longues terminées par une fermeture éclair. Poches extérieures zippées. Détail de renfort sur les épaules et les découpes. Fermeture à glissière sur le devant. Composition 60% Polyuréthane 40% Viscose, Doublure 100% Polyester. Cobalt</p>",55970154021239,2222JA08-000072-XL,COBALTO / DARK BLUE,XL,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA08_000072_1.jpg?v=1760579017,5599,7999,false,8445514552409
https://koroshishop.com/fr-fi/products/blouson-femme-en-cuir-synthetique-avec-doublure-en-fourrure-col-mao,"Blouson femme en cuir synthétique avec doublure en fourrure, col mao","<p>Veste effet cuir avec doublure en fourrure. Col mao. Manches longues terminées par une fermeture éclair. Poches extérieures zippées. Détail de renfort sur les épaules et les découpes. Fermeture à glissière sur le devant. Composition 60% Polyuréthane 40% Viscose, Doublure 100% Polyester. Cobalt</p>",55970154054007,2222JA08-000072-XXL,COBALTO / DARK BLUE,XXL,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA08_000072_1.jpg?v=1760579017,5599,7999,false,8445514552416
https://koroshishop.com/fr-fi/products/blouson-femme-en-cuir-synthetique-avec-doublure-en-fourrure-col-mao,"Blouson femme en cuir synthétique avec doublure en fourrure, col mao","<p>Veste effet cuir avec doublure en fourrure. Col mao. Manches longues terminées par une fermeture éclair. Poches extérieures zippées. Détail de renfort sur les épaules et les découpes. Fermeture à glissière sur le devant. Composition 60% Polyuréthane 40% Viscose, Doublure 100% Polyester. Cobalt</p>",55970154086775,2222JA08-000087-XS,CAMEL,XS,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA08_000087_1.jpg?v=1760579017,5599,7999,false,8445514552423
https://koroshishop.com/fr-fi/products/blouson-femme-en-cuir-synthetique-avec-doublure-en-fourrure-col-mao,"Blouson femme en cuir synthétique avec doublure en fourrure, col mao","<p>Veste effet cuir avec doublure en fourrure. Col mao. Manches longues terminées par une fermeture éclair. Poches extérieures zippées. Détail de renfort sur les épaules et les découpes. Fermeture à glissière sur le devant. Composition 60% Polyuréthane 40% Viscose, Doublure 100% Polyester. Cobalt</p>",55970154119543,2222JA08-000087-S,CAMEL,S,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA08_000087_1.jpg?v=1760579017,5599,7999,true,8445514552430
https://koroshishop.com/fr-fi/products/blouson-femme-en-cuir-synthetique-avec-doublure-en-fourrure-col-mao,"Blouson femme en cuir synthétique avec doublure en fourrure, col mao","<p>Veste effet cuir avec doublure en fourrure. Col mao. Manches longues terminées par une fermeture éclair. Poches extérieures zippées. Détail de renfort sur les épaules et les découpes. Fermeture à glissière sur le devant. Composition 60% Polyuréthane 40% Viscose, Doublure 100% Polyester. Cobalt</p>",55970154152311,2222JA08-000087-M,CAMEL,M,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA08_000087_1.jpg?v=1760579017,5599,7999,true,8445514552447
https://koroshishop.com/fr-fi/products/blouson-femme-en-cuir-synthetique-avec-doublure-en-fourrure-col-mao,"Blouson femme en cuir synthétique avec doublure en fourrure, col mao","<p>Veste effet cuir avec doublure en fourrure. Col mao. Manches longues terminées par une fermeture éclair. Poches extérieures zippées. Détail de renfort sur les épaules et les découpes. Fermeture à glissière sur le devant. Composition 60% Polyuréthane 40% Viscose, Doublure 100% Polyester. Cobalt</p>",55970154185079,2222JA08-000087-L,CAMEL,L,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA08_000087_1.jpg?v=1760579017,5599,7999,false,8445514552454
https://koroshishop.com/fr-fi/products/blouson-femme-en-cuir-synthetique-avec-doublure-en-fourrure-col-mao,"Blouson femme en cuir synthétique avec doublure en fourrure, col mao","<p>Veste effet cuir avec doublure en fourrure. Col mao. Manches longues terminées par une fermeture éclair. Poches extérieures zippées. Détail de renfort sur les épaules et les découpes. Fermeture à glissière sur le devant. Composition 60% Polyuréthane 40% Viscose, Doublure 100% Polyester. Cobalt</p>",55970154217847,2222JA08-000087-XL,CAMEL,XL,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA08_000087_1.jpg?v=1760579017,5599,7999,false,8445514552461
https://koroshishop.com/fr-fi/products/blouson-femme-en-cuir-synthetique-avec-doublure-en-fourrure-col-mao,"Blouson femme en cuir synthétique avec doublure en fourrure, col mao","<p>Veste effet cuir avec doublure en fourrure. Col mao. Manches longues terminées par une fermeture éclair. Poches extérieures zippées. Détail de renfort sur les épaules et les découpes. Fermeture à glissière sur le devant. Composition 60% Polyuréthane 40% Viscose, Doublure 100% Polyester. Cobalt</p>",55970154250615,2222JA08-000087-XXL,CAMEL,XXL,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA08_000087_1.jpg?v=1760579017,5599,7999,false,8445514552478
https://koroshishop.com/fr-fi/products/veste-femme-en-simili-cuir-avec-doublure-en-fourrure-et-col-mao,Veste femme en simili cuir avec doublure en fourrure et col mao,<p>Veste effet cuir avec doublure en fourrure. Col mao. Manches longues terminées par une fermeture éclair. Poches extérieures zippées. Détail de renfort sur les épaules et les découpes. Fermeture à glissière sur le devant. Composition 100% polyester Doublure 100% Polyester.</p>,55970150515063,2222JA06-000003-XS,black,XS,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA06_000003_1.jpg?v=1760578980,4499,6999,true,8445514552041
https://koroshishop.com/fr-fi/products/veste-femme-en-simili-cuir-avec-doublure-en-fourrure-et-col-mao,Veste femme en simili cuir avec doublure en fourrure et col mao,<p>Veste effet cuir avec doublure en fourrure. Col mao. Manches longues terminées par une fermeture éclair. Poches extérieures zippées. Détail de renfort sur les épaules et les découpes. Fermeture à glissière sur le devant. Composition 100% polyester Doublure 100% Polyester.</p>,55970150809975,2222JA06-000003-S,black,S,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA06_000003_1.jpg?v=1760578980,4499,6999,false,8445514552058
https://koroshishop.com/fr-fi/products/veste-femme-en-simili-cuir-avec-doublure-en-fourrure-et-col-mao,Veste femme en simili cuir avec doublure en fourrure et col mao,<p>Veste effet cuir avec doublure en fourrure. Col mao. Manches longues terminées par une fermeture éclair. Poches extérieures zippées. Détail de renfort sur les épaules et les découpes. Fermeture à glissière sur le devant. Composition 100% polyester Doublure 100% Polyester.</p>,55970150842743,2222JA06-000003-M,black,M,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA06_000003_1.jpg?v=1760578980,4499,6999,false,8445514552065
https://koroshishop.com/fr-fi/products/veste-femme-en-simili-cuir-avec-doublure-en-fourrure-et-col-mao,Veste femme en simili cuir avec doublure en fourrure et col mao,<p>Veste effet cuir avec doublure en fourrure. Col mao. Manches longues terminées par une fermeture éclair. Poches extérieures zippées. Détail de renfort sur les épaules et les découpes. Fermeture à glissière sur le devant. Composition 100% polyester Doublure 100% Polyester.</p>,55970150875511,2222JA06-000003-L,black,L,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA06_000003_1.jpg?v=1760578980,4499,6999,false,8445514552072
https://koroshishop.com/fr-fi/products/veste-femme-en-simili-cuir-avec-doublure-en-fourrure-et-col-mao,Veste femme en simili cuir avec doublure en fourrure et col mao,<p>Veste effet cuir avec doublure en fourrure. Col mao. Manches longues terminées par une fermeture éclair. Poches extérieures zippées. Détail de renfort sur les épaules et les découpes. Fermeture à glissière sur le devant. Composition 100% polyester Doublure 100% Polyester.</p>,55970150908279,2222JA06-000003-XL,black,XL,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA06_000003_1.jpg?v=1760578980,4499,6999,false,8445514552089
https://koroshishop.com/fr-fi/products/veste-femme-en-simili-cuir-avec-doublure-en-fourrure-et-col-mao,Veste femme en simili cuir avec doublure en fourrure et col mao,<p>Veste effet cuir avec doublure en fourrure. Col mao. Manches longues terminées par une fermeture éclair. Poches extérieures zippées. Détail de renfort sur les épaules et les découpes. Fermeture à glissière sur le devant. Composition 100% polyester Doublure 100% Polyester.</p>,55970150941047,2222JA06-000003-XXL,black,XXL,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA06_000003_1.jpg?v=1760578980,4499,6999,false,8445514552096
https://koroshishop.com/fr-fi/products/veste-femme-en-simili-cuir-avec-doublure-en-fourrure-et-col-mao,Veste femme en simili cuir avec doublure en fourrure et col mao,<p>Veste effet cuir avec doublure en fourrure. Col mao. Manches longues terminées par une fermeture éclair. Poches extérieures zippées. Détail de renfort sur les épaules et les découpes. Fermeture à glissière sur le devant. Composition 100% polyester Doublure 100% Polyester.</p>,55970150973815,2222JA06-000015-XS,ROJO / RED,XS,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA06_000015_1.jpg?v=1760578979,4499,6999,false,8445514552102
https://koroshishop.com/fr-fi/products/veste-femme-en-simili-cuir-avec-doublure-en-fourrure-et-col-mao,Veste femme en simili cuir avec doublure en fourrure et col mao,<p>Veste effet cuir avec doublure en fourrure. Col mao. Manches longues terminées par une fermeture éclair. Poches extérieures zippées. Détail de renfort sur les épaules et les découpes. Fermeture à glissière sur le devant. Composition 100% polyester Doublure 100% Polyester.</p>,55970151006583,2222JA06-000015-S,ROJO / RED,S,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA06_000015_1.jpg?v=1760578979,4499,6999,false,8445514552119
https://koroshishop.com/fr-fi/products/veste-femme-en-simili-cuir-avec-doublure-en-fourrure-et-col-mao,Veste femme en simili cuir avec doublure en fourrure et col mao,<p>Veste effet cuir avec doublure en fourrure. Col mao. Manches longues terminées par une fermeture éclair. Poches extérieures zippées. Détail de renfort sur les épaules et les découpes. Fermeture à glissière sur le devant. Composition 100% polyester Doublure 100% Polyester.</p>,55970151039351,2222JA06-000015-M,ROJO / RED,M,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA06_000015_1.jpg?v=1760578979,4499,6999,false,8445514552126
https://koroshishop.com/fr-fi/products/veste-femme-en-simili-cuir-avec-doublure-en-fourrure-et-col-mao,Veste femme en simili cuir avec doublure en fourrure et col mao,<p>Veste effet cuir avec doublure en fourrure. Col mao. Manches longues terminées par une fermeture éclair. Poches extérieures zippées. Détail de renfort sur les épaules et les découpes. Fermeture à glissière sur le devant. Composition 100% polyester Doublure 100% Polyester.</p>,55970151072119,2222JA06-000015-L,ROJO / RED,L,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA06_000015_1.jpg?v=1760578979,4499,6999,false,8445514552133
https://koroshishop.com/fr-fi/products/veste-femme-en-simili-cuir-avec-doublure-en-fourrure-et-col-mao,Veste femme en simili cuir avec doublure en fourrure et col mao,<p>Veste effet cuir avec doublure en fourrure. Col mao. Manches longues terminées par une fermeture éclair. Poches extérieures zippées. Détail de renfort sur les épaules et les découpes. Fermeture à glissière sur le devant. Composition 100% polyester Doublure 100% Polyester.</p>,55970151104887,2222JA06-000015-XL,ROJO / RED,XL,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA06_000015_1.jpg?v=1760578979,4499,6999,false,8445514552140
https://koroshishop.com/fr-fi/products/veste-femme-en-simili-cuir-avec-doublure-en-fourrure-et-col-mao,Veste femme en simili cuir avec doublure en fourrure et col mao,<p>Veste effet cuir avec doublure en fourrure. Col mao. Manches longues terminées par une fermeture éclair. Poches extérieures zippées. Détail de renfort sur les épaules et les découpes. Fermeture à glissière sur le devant. Composition 100% polyester Doublure 100% Polyester.</p>,55970151137655,2222JA06-000015-XXL,ROJO / RED,XXL,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA06_000015_1.jpg?v=1760578979,4499,6999,false,8445514552157
https://koroshishop.com/fr-fi/products/veste-femme-en-simili-cuir-avec-doublure-en-fourrure-et-col-mao,Veste femme en simili cuir avec doublure en fourrure et col mao,<p>Veste effet cuir avec doublure en fourrure. Col mao. Manches longues terminées par une fermeture éclair. Poches extérieures zippées. Détail de renfort sur les épaules et les découpes. Fermeture à glissière sur le devant. Composition 100% polyester Doublure 100% Polyester.</p>,55970151170423,2222JA06-000039-XS,navy,XS,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA06_000039_1.jpg?v=1760578979,4499,6999,false,8445514552164
https://koroshishop.com/fr-fi/products/veste-femme-en-simili-cuir-avec-doublure-en-fourrure-et-col-mao,Veste femme en simili cuir avec doublure en fourrure et col mao,<p>Veste effet cuir avec doublure en fourrure. Col mao. Manches longues terminées par une fermeture éclair. Poches extérieures zippées. Détail de renfort sur les épaules et les découpes. Fermeture à glissière sur le devant. Composition 100% polyester Doublure 100% Polyester.</p>,55970151203191,2222JA06-000039-S,navy,S,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA06_000039_1.jpg?v=1760578979,4499,6999,false,8445514552171
https://koroshishop.com/fr-fi/products/veste-femme-en-simili-cuir-avec-doublure-en-fourrure-et-col-mao,Veste femme en simili cuir avec doublure en fourrure et col mao,<p>Veste effet cuir avec doublure en fourrure. Col mao. Manches longues terminées par une fermeture éclair. Poches extérieures zippées. Détail de renfort sur les épaules et les découpes. Fermeture à glissière sur le devant. Composition 100% polyester Doublure 100% Polyester.</p>,55970151235959,2222JA06-000039-M,navy,M,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA06_000039_1.jpg?v=1760578979,4499,6999,false,8445514552188
https://koroshishop.com/fr-fi/products/veste-femme-en-simili-cuir-avec-doublure-en-fourrure-et-col-mao,Veste femme en simili cuir avec doublure en fourrure et col mao,<p>Veste effet cuir avec doublure en fourrure. Col mao. Manches longues terminées par une fermeture éclair. Poches extérieures zippées. Détail de renfort sur les épaules et les découpes. Fermeture à glissière sur le devant. Composition 100% polyester Doublure 100% Polyester.</p>,55970151268727,2222JA06-000039-L,navy,L,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA06_000039_1.jpg?v=1760578979,4499,6999,false,8445514552195
https://koroshishop.com/fr-fi/products/veste-femme-en-simili-cuir-avec-doublure-en-fourrure-et-col-mao,Veste femme en simili cuir avec doublure en fourrure et col mao,<p>Veste effet cuir avec doublure en fourrure. Col mao. Manches longues terminées par une fermeture éclair. Poches extérieures zippées. Détail de renfort sur les épaules et les découpes. Fermeture à glissière sur le devant. Composition 100% polyester Doublure 100% Polyester.</p>,55970151301495,2222JA06-000039-XL,navy,XL,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA06_000039_1.jpg?v=1760578979,4499,6999,false,8445514552201
https://koroshishop.com/fr-fi/products/veste-femme-en-simili-cuir-avec-doublure-en-fourrure-et-col-mao,Veste femme en simili cuir avec doublure en fourrure et col mao,<p>Veste effet cuir avec doublure en fourrure. Col mao. Manches longues terminées par une fermeture éclair. Poches extérieures zippées. Détail de renfort sur les épaules et les découpes. Fermeture à glissière sur le devant. Composition 100% polyester Doublure 100% Polyester.</p>,55970151334263,2222JA06-000039-XXL,navy,XXL,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA06_000039_1.jpg?v=1760578979,4499,6999,false,8445514552218
https://koroshishop.com/fr-fi/products/veste-type-parka-matelassee-avec-rembourrage-pour-femme,Veste type parka matelassée avec rembourrage pour femme,<p>Doudoune coupe parka avec isolation thermique efficace. La doublure intérieure rembourrée offre de la chaleur sans poids excessif. Conception fonctionnelle avec poches extérieures zippées à fermeture rapide. Le col renforcé avec des détails en fausse fourrure ajoute une protection contre le vent. Fermeture éclair de qualité sur le devant. Fabriqué entièrement en polyester résistant et facile d'entretien.</p>,55970155495799,2222JA67-000003-XS,black,XS,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA67_000003_1.jpg?v=1760579046,4499,6999,true,8445514552706
https://koroshishop.com/fr-fi/products/veste-type-parka-matelassee-avec-rembourrage-pour-femme,Veste type parka matelassée avec rembourrage pour femme,<p>Doudoune coupe parka avec isolation thermique efficace. La doublure intérieure rembourrée offre de la chaleur sans poids excessif. Conception fonctionnelle avec poches extérieures zippées à fermeture rapide. Le col renforcé avec des détails en fausse fourrure ajoute une protection contre le vent. Fermeture éclair de qualité sur le devant. Fabriqué entièrement en polyester résistant et facile d'entretien.</p>,55970155757943,2222JA67-000003-S,black,S,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA67_000003_1.jpg?v=1760579046,4499,6999,false,8445514552713
https://koroshishop.com/fr-fi/products/veste-type-parka-matelassee-avec-rembourrage-pour-femme,Veste type parka matelassée avec rembourrage pour femme,<p>Doudoune coupe parka avec isolation thermique efficace. La doublure intérieure rembourrée offre de la chaleur sans poids excessif. Conception fonctionnelle avec poches extérieures zippées à fermeture rapide. Le col renforcé avec des détails en fausse fourrure ajoute une protection contre le vent. Fermeture éclair de qualité sur le devant. Fabriqué entièrement en polyester résistant et facile d'entretien.</p>,55970155790711,2222JA67-000003-M,black,M,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA67_000003_1.jpg?v=1760579046,4499,6999,false,8445514552720
https://koroshishop.com/fr-fi/products/veste-type-parka-matelassee-avec-rembourrage-pour-femme,Veste type parka matelassée avec rembourrage pour femme,<p>Doudoune coupe parka avec isolation thermique efficace. La doublure intérieure rembourrée offre de la chaleur sans poids excessif. Conception fonctionnelle avec poches extérieures zippées à fermeture rapide. Le col renforcé avec des détails en fausse fourrure ajoute une protection contre le vent. Fermeture éclair de qualité sur le devant. Fabriqué entièrement en polyester résistant et facile d'entretien.</p>,55970155823479,2222JA67-000003-L,black,L,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA67_000003_1.jpg?v=1760579046,4499,6999,false,8445514552737
https://koroshishop.com/fr-fi/products/veste-type-parka-matelassee-avec-rembourrage-pour-femme,Veste type parka matelassée avec rembourrage pour femme,<p>Doudoune coupe parka avec isolation thermique efficace. La doublure intérieure rembourrée offre de la chaleur sans poids excessif. Conception fonctionnelle avec poches extérieures zippées à fermeture rapide. Le col renforcé avec des détails en fausse fourrure ajoute une protection contre le vent. Fermeture éclair de qualité sur le devant. Fabriqué entièrement en polyester résistant et facile d'entretien.</p>,55970155856247,2222JA67-000003-XL,black,XL,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA67_000003_1.jpg?v=1760579046,4499,6999,false,8445514552744
https://koroshishop.com/fr-fi/products/veste-type-parka-matelassee-avec-rembourrage-pour-femme,Veste type parka matelassée avec rembourrage pour femme,<p>Doudoune coupe parka avec isolation thermique efficace. La doublure intérieure rembourrée offre de la chaleur sans poids excessif. Conception fonctionnelle avec poches extérieures zippées à fermeture rapide. Le col renforcé avec des détails en fausse fourrure ajoute une protection contre le vent. Fermeture éclair de qualité sur le devant. Fabriqué entièrement en polyester résistant et facile d'entretien.</p>,55970155889015,2222JA67-000003-XXL,black,XXL,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA67_000003_1.jpg?v=1760579046,4499,6999,false,8445514552751
https://koroshishop.com/fr-fi/products/veste-type-parka-matelassee-avec-rembourrage-pour-femme,Veste type parka matelassée avec rembourrage pour femme,<p>Doudoune coupe parka avec isolation thermique efficace. La doublure intérieure rembourrée offre de la chaleur sans poids excessif. Conception fonctionnelle avec poches extérieures zippées à fermeture rapide. Le col renforcé avec des détails en fausse fourrure ajoute une protection contre le vent. Fermeture éclair de qualité sur le devant. Fabriqué entièrement en polyester résistant et facile d'entretien.</p>,55970155921783,2222JA67-000014-XS,KAKI / KHAKI,XS,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA67_000014_1.jpg?v=1760579047,4499,6999,false,8445514552768
https://koroshishop.com/fr-fi/products/veste-type-parka-matelassee-avec-rembourrage-pour-femme,Veste type parka matelassée avec rembourrage pour femme,<p>Doudoune coupe parka avec isolation thermique efficace. La doublure intérieure rembourrée offre de la chaleur sans poids excessif. Conception fonctionnelle avec poches extérieures zippées à fermeture rapide. Le col renforcé avec des détails en fausse fourrure ajoute une protection contre le vent. Fermeture éclair de qualité sur le devant. Fabriqué entièrement en polyester résistant et facile d'entretien.</p>,55970155954551,2222JA67-000014-S,KAKI / KHAKI,S,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA67_000014_1.jpg?v=1760579047,4499,6999,false,8445514552775
https://koroshishop.com/fr-fi/products/veste-type-parka-matelassee-avec-rembourrage-pour-femme,Veste type parka matelassée avec rembourrage pour femme,<p>Doudoune coupe parka avec isolation thermique efficace. La doublure intérieure rembourrée offre de la chaleur sans poids excessif. Conception fonctionnelle avec poches extérieures zippées à fermeture rapide. Le col renforcé avec des détails en fausse fourrure ajoute une protection contre le vent. Fermeture éclair de qualité sur le devant. Fabriqué entièrement en polyester résistant et facile d'entretien.</p>,55970155987319,2222JA67-000014-M,KAKI / KHAKI,M,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA67_000014_1.jpg?v=1760579047,4499,6999,false,8445514552782
https://koroshishop.com/fr-fi/products/veste-type-parka-matelassee-avec-rembourrage-pour-femme,Veste type parka matelassée avec rembourrage pour femme,<p>Doudoune coupe parka avec isolation thermique efficace. La doublure intérieure rembourrée offre de la chaleur sans poids excessif. Conception fonctionnelle avec poches extérieures zippées à fermeture rapide. Le col renforcé avec des détails en fausse fourrure ajoute une protection contre le vent. Fermeture éclair de qualité sur le devant. Fabriqué entièrement en polyester résistant et facile d'entretien.</p>,55970156020087,2222JA67-000014-L,KAKI / KHAKI,L,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA67_000014_1.jpg?v=1760579047,4499,6999,false,8445514552799
https://koroshishop.com/fr-fi/products/veste-type-parka-matelassee-avec-rembourrage-pour-femme,Veste type parka matelassée avec rembourrage pour femme,<p>Doudoune coupe parka avec isolation thermique efficace. La doublure intérieure rembourrée offre de la chaleur sans poids excessif. Conception fonctionnelle avec poches extérieures zippées à fermeture rapide. Le col renforcé avec des détails en fausse fourrure ajoute une protection contre le vent. Fermeture éclair de qualité sur le devant. Fabriqué entièrement en polyester résistant et facile d'entretien.</p>,55970156052855,2222JA67-000014-XL,KAKI / KHAKI,XL,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA67_000014_1.jpg?v=1760579047,4499,6999,false,8445514552805
https://koroshishop.com/fr-fi/products/veste-type-parka-matelassee-avec-rembourrage-pour-femme,Veste type parka matelassée avec rembourrage pour femme,<p>Doudoune coupe parka avec isolation thermique efficace. La doublure intérieure rembourrée offre de la chaleur sans poids excessif. Conception fonctionnelle avec poches extérieures zippées à fermeture rapide. Le col renforcé avec des détails en fausse fourrure ajoute une protection contre le vent. Fermeture éclair de qualité sur le devant. Fabriqué entièrement en polyester résistant et facile d'entretien.</p>,55970156085623,2222JA67-000014-XXL,KAKI / KHAKI,XXL,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA67_000014_1.jpg?v=1760579047,4499,6999,false,8445514552812
https://koroshishop.com/fr-fi/products/veste-type-parka-matelassee-avec-rembourrage-pour-femme,Veste type parka matelassée avec rembourrage pour femme,<p>Doudoune coupe parka avec isolation thermique efficace. La doublure intérieure rembourrée offre de la chaleur sans poids excessif. Conception fonctionnelle avec poches extérieures zippées à fermeture rapide. Le col renforcé avec des détails en fausse fourrure ajoute une protection contre le vent. Fermeture éclair de qualité sur le devant. Fabriqué entièrement en polyester résistant et facile d'entretien.</p>,55970156118391,2222JA67-000017-XS,GRANATE / MAROON,XS,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA67_000017_1.jpg?v=1760579047,4499,6999,false,8445514584783
https://koroshishop.com/fr-fi/products/veste-type-parka-matelassee-avec-rembourrage-pour-femme,Veste type parka matelassée avec rembourrage pour femme,<p>Doudoune coupe parka avec isolation thermique efficace. La doublure intérieure rembourrée offre de la chaleur sans poids excessif. Conception fonctionnelle avec poches extérieures zippées à fermeture rapide. Le col renforcé avec des détails en fausse fourrure ajoute une protection contre le vent. Fermeture éclair de qualité sur le devant. Fabriqué entièrement en polyester résistant et facile d'entretien.</p>,55970156151159,2222JA67-000017-S,GRANATE / MAROON,S,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA67_000017_1.jpg?v=1760579047,4499,6999,false,8445514584790
https://koroshishop.com/fr-fi/products/veste-type-parka-matelassee-avec-rembourrage-pour-femme,Veste type parka matelassée avec rembourrage pour femme,<p>Doudoune coupe parka avec isolation thermique efficace. La doublure intérieure rembourrée offre de la chaleur sans poids excessif. Conception fonctionnelle avec poches extérieures zippées à fermeture rapide. Le col renforcé avec des détails en fausse fourrure ajoute une protection contre le vent. Fermeture éclair de qualité sur le devant. Fabriqué entièrement en polyester résistant et facile d'entretien.</p>,55970156183927,2222JA67-000017-M,GRANATE / MAROON,M,https://cdn.shopify.com/s/files/1/0922/7858/7767/files/2222JA67_000017_1.jpg?v=1760579047,4499,6999,false,8445514584806
